State,District,Year,Season,Crop,Area,Production,Rainfall,temperature
Gujarat,BHAVNAGAR,2006,Kharif,Urad,1300,600,217.31,39.0075
Gujarat,BHAVNAGAR,2006,Rabi,Gram,1400,1600,2.4,27.78
Gujarat,BHAVNAGAR,2006,Rabi,Other Rabi pulses,200,100,2.4,27.78
Gujarat,BHAVNAGAR,2006,Rabi,Rapeseed &Mustard,100,100,2.4,27.78
Gujarat,BHAVNAGAR,2006,Rabi,Wheat,33300,93000,2.4,27.78
Gujarat,BHAVNAGAR,2006,Summer,Bajra,4900,11500,24.075,32.2225
Gujarat,BHAVNAGAR,2006,Summer,Groundnut,18600,33100,24.075,32.2225
Gujarat,BHAVNAGAR,2006,Whole Year,Banana,100,4000,90.825,30.06
Gujarat,BHAVNAGAR,2006,Whole Year,Garlic,900,5700,90.825,30.06
Gujarat,BHAVNAGAR,2006,Whole Year,Guar seed,400,200,90.825,30.06
Gujarat,BHAVNAGAR,2006,Whole Year,Onion,20800,502200,90.825,30.06
Gujarat,BHAVNAGAR,2007,Kharif,Arhar/Tur,500,500,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Bajra,48100,118900,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Castor seed,100,300,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Cotton(lint),304400,1469300,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Groundnut,80700,138700,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Jowar,6600,8900,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Maize,2800,3900,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Moong(Green Gram),2100,1200,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Moth,600,300,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Other Kharif pulses,400,200,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Sesamum,32400,15200,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Kharif,Urad,1300,800,206.42,39.0275
Gujarat,BHAVNAGAR,2007,Rabi,Gram,1300,1200,0.717,28.03
Gujarat,BHAVNAGAR,2007,Rabi,Jowar,300,300,0.717,28.03
Gujarat,BHAVNAGAR,2007,Rabi,Rapeseed &Mustard,100,200,0.717,28.03
Gujarat,BHAVNAGAR,2007,Rabi,Wheat,49500,160000,0.717,28.03
Gujarat,BHAVNAGAR,2007,Summer,Bajra,3100,7300,26.086,32.395
Gujarat,BHAVNAGAR,2007,Summer,Groundnut,38400,64500,26.086,32.395
Gujarat,BHAVNAGAR,2007,Whole Year,Dry chillies,100,100,86.234,29.84
Gujarat,BHAVNAGAR,2007,Whole Year,Garlic,200,1100,86.234,29.84
Gujarat,BHAVNAGAR,2007,Whole Year,Onion,35700,1188700,86.234,29.84
Gujarat,BHAVNAGAR,2007,Whole Year,Sugarcane,100,3000,86.234,29.84
Gujarat,BHAVNAGAR,2008,Kharif,Arhar/Tur,900,800,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Bajra,44400,100500,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Castor seed,700,1400,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Cotton(lint),306200,1064600,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Groundnut,102700,113500,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Jowar,20900,26300,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Maize,1300,1900,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Moong(Green Gram),3100,1300,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Moth,1200,300,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Sesamum,25600,12100,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Kharif,Urad,1800,1100,150.43,38.9525
Gujarat,BHAVNAGAR,2008,Rabi,Gram,3000,3000,4.683,28.29
Gujarat,BHAVNAGAR,2008,Rabi,Jowar,1700,1500,4.683,28.29
Gujarat,BHAVNAGAR,2008,Rabi,Onion,32300,922700,4.683,28.29
Gujarat,BHAVNAGAR,2008,Rabi,Rapeseed &Mustard,200,300,4.683,28.29
Gujarat,BHAVNAGAR,2008,Rabi,Wheat,33900,88000,4.683,28.29
Gujarat,BHAVNAGAR,2008,Summer,Bajra,3500,8600,19.75,32.12
Gujarat,BHAVNAGAR,2008,Summer,Groundnut,22500,31500,19.75,32.12
Gujarat,BHAVNAGAR,2008,Whole Year,Dry chillies,200,200,63.292,29.64
Gujarat,BHAVNAGAR,2008,Whole Year,Garlic,600,3000,63.292,29.64
Gujarat,BHAVNAGAR,2008,Whole Year,Sugarcane,200,17000,63.292,29.64
Gujarat,BHAVNAGAR,2009,Kharif,Arhar/Tur,600,500,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Bajra,48000,80900,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Castor seed,300,700,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Cotton(lint),309700,846300,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Groundnut,93300,59200,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Jowar,4400,4400,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Maize,3900,3700,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Moong(Green Gram),2700,1000,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Moth,800,300,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Other Kharif pulses,100,100,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Sesamum,24300,7300,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Kharif,Urad,1500,900,122.84,39.9225
Gujarat,BHAVNAGAR,2009,Rabi,Gram,500,400,6.717,27.95666667
Gujarat,BHAVNAGAR,2009,Rabi,Onion,16900,463500,6.717,27.95666667
Gujarat,BHAVNAGAR,2009,Rabi,Rapeseed &Mustard,100,100,6.717,27.95666667
Gujarat,BHAVNAGAR,2009,Rabi,Wheat,5400,13500,6.717,27.95666667
Gujarat,BHAVNAGAR,2009,Summer,Bajra,2100,4800,10.675,32.87
Gujarat,BHAVNAGAR,2009,Summer,Groundnut,1900,2800,10.675,32.87
Gujarat,BHAVNAGAR,2009,Whole Year,Dry chillies,200,200,51.605,30.3
Gujarat,BHAVNAGAR,2009,Whole Year,Sugarcane,200,14000,51.605,30.3
Gujarat,BHAVNAGAR,2010,Kharif,Arhar/Tur,700,700,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Bajra,45700,114900,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Castor seed,300,600,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Cotton(lint),301000,1423600,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Groundnut,101700,211700,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Maize,3200,5200,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Moong(Green Gram),3000,1400,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Moth,500,300,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Other Kharif pulses,1100,600,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,other oilseeds,200,100,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Sesamum,22800,15300,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Kharif,Urad,1900,1100,210.27,39.0875
Gujarat,BHAVNAGAR,2010,Rabi,Gram,2600,3600,21.55,27.78666667
Gujarat,BHAVNAGAR,2010,Rabi,Jowar,1200,1300,21.55,27.78666667
Gujarat,BHAVNAGAR,2010,Rabi,Rapeseed &Mustard,100,200,21.55,27.78666667
Gujarat,BHAVNAGAR,2010,Rabi,Wheat,31700,92900,21.55,27.78666667
Gujarat,BHAVNAGAR,2010,Summer,Bajra,5000,12300,16.313,33.415
Gujarat,BHAVNAGAR,2010,Summer,Groundnut,30100,59100,16.313,33.415
Gujarat,BHAVNAGAR,2010,Summer,Moong(Green Gram),2500,1400,16.313,33.415
Gujarat,BHAVNAGAR,2010,Summer,Sesamum,1000,500,16.313,33.415
Gujarat,BHAVNAGAR,2010,Whole Year,Garlic,500,3100,92.025,30.13
Gujarat,BHAVNAGAR,2010,Whole Year,Onion,36100,982300,92.025,30.13
Gujarat,BHAVNAGAR,2010,Whole Year,Sugarcane,100,7000,92.025,30.13
Gujarat,BHAVNAGAR,2011,Kharif,Arhar/Tur,600,600,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Bajra,45300,99100,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Castor seed,700,1500,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Cotton(lint),305200,1092600,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Groundnut,82400,83500,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Maize,1100,1500,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Moong(Green Gram),3200,1500,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Moth,1000,600,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Sesamum,20800,10200,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Kharif,Urad,2000,1600,163.1,39.2525
Gujarat,BHAVNAGAR,2011,Rabi,Gram,1200,1400,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Rabi,Jowar,300,300,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Rabi,Onion,21000,630200,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Rabi,Other Rabi pulses,300,100,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Rabi,Rapeseed &Mustard,100,100,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Rabi,Wheat,9700,28700,0.284,28.25333333
Gujarat,BHAVNAGAR,2011,Summer,Bajra,7000,17700,5.288,32.305
Gujarat,BHAVNAGAR,2011,Summer,Groundnut,34000,68600,5.288,32.305
Gujarat,BHAVNAGAR,2011,Summer,Moong(Green Gram),1600,900,5.288,32.305
Gujarat,BHAVNAGAR,2011,Summer,Onion,6100,174700,5.288,32.305
Gujarat,BHAVNAGAR,2011,Summer,Sesamum,300,100,5.288,32.305
Gujarat,BHAVNAGAR,2011,Whole Year,Banana,100,6800,68.042,29.82
Gujarat,BHAVNAGAR,2011,Whole Year,Garlic,400,2700,68.042,29.82
Gujarat,BHAVNAGAR,2011,Whole Year,Sugarcane,400,21000,68.042,29.82
Gujarat,BHAVNAGAR,2012,Kharif,Arhar/Tur,500,500,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Bajra,30400,46200,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Castor seed,900,1800,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Cotton(lint),313500,505500,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Groundnut,80800,54200,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Jowar,300,400,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Maize,600,1000,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Moong(Green Gram),1500,400,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Moth,400,100,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Sesamum,12000,2100,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Kharif,Urad,700,200,103.63,39.3225
Gujarat,BHAVNAGAR,2012,Rabi,Gram,500,500,1.75,27.88333333
Gujarat,BHAVNAGAR,2012,Rabi,Onion,4500,120800,1.75,27.88333333
Gujarat,BHAVNAGAR,2012,Rabi,Wheat,2400,7900,1.75,27.88333333
Gujarat,BHAVNAGAR,2012,Summer,Bajra,600,1700,7.138,32.64
Gujarat,BHAVNAGAR,2012,Summer,Groundnut,400,600,7.138,32.64
Gujarat,BHAVNAGAR,2012,Summer,Moong(Green Gram),100,100,7.138,32.64
Gujarat,BHAVNAGAR,2012,Summer,Onion,1500,41200,7.138,32.64
Gujarat,BHAVNAGAR,2012,Whole Year,Garlic,100,200,43.242,29.81
Gujarat,BHAVNAGAR,2012,Whole Year,Guar seed,300,200,43.242,29.81
Gujarat,BHAVNAGAR,2012,Whole Year,Sugarcane,100,700,43.242,29.81
Gujarat,DANG,1997,Kharif,Arhar/Tur,3200,2400,211.88,39.075
Gujarat,DANG,1997,Kharif,Groundnut,3900,5200,211.88,39.075
Gujarat,DANG,1997,Kharif,Jowar,4200,5100,211.88,39.075
Gujarat,DANG,1997,Kharif,Other Kharif pulses,2200,600,211.88,39.075
Gujarat,DANG,1997,Kharif,Small millets,7300,2600,211.88,39.075
Gujarat,DANG,1997,Kharif,Urad,3400,2300,211.88,39.075
Gujarat,DANG,1997,Rabi,Gram,500,400,3.3,26.66666667
Gujarat,DANG,1997,Rabi,Wheat,100,200,3.3,26.66666667
Gujarat,DANG,1997,Summer,Groundnut,200,400,90.6,31.7175
Gujarat,DANG,1997,Whole Year,Maize,400,600,89.075,29.05
Gujarat,DANG,1997,Whole Year,Onion,100,2600,89.075,29.05
Gujarat,DANG,1997,Whole Year,Pulses total,8800,53,89.075,29.05
Gujarat,DANG,1997,Whole Year,Ragi,10800,10500,89.075,29.05
Gujarat,DANG,1997,Whole Year,Rice,11400,8800,89.075,29.05
Gujarat,DANG,1997,Whole Year,Tobacco,3500,5800,89.075,29.05
Gujarat,DANG,1998,Kharif,Arhar/Tur,4100,3900,213.1,39.2625
Gujarat,DANG,1998,Kharif,Groundnut,4600,6000,213.1,39.2625
Gujarat,DANG,1998,Kharif,Jowar,5500,9500,213.1,39.2625
Gujarat,DANG,1998,Kharif,Maize,500,900,213.1,39.2625
Gujarat,DANG,1998,Kharif,Other Cereals & Millets,5500,2100,213.1,39.2625
Gujarat,DANG,1998,Kharif,Other Kharif pulses,1100,300,213.1,39.2625
Gujarat,DANG,1998,Kharif,Ragi,10400,11800,213.1,39.2625
Gujarat,DANG,1998,Kharif,Rice,12300,13500,213.1,39.2625
Gujarat,DANG,1998,Kharif,Small millets,5500,2100,213.1,39.2625
Gujarat,DANG,1998,Kharif,Urad,4000,2500,213.1,39.2625
Gujarat,DANG,1998,Rabi,Gram,800,500,34.4,27.75666667
Gujarat,DANG,1998,Rabi,Wheat,200,500,34.4,27.75666667
Gujarat,DANG,1998,Summer,Groundnut,300,400,27.875,32.3025
Gujarat,DANG,1998,Whole Year,Dry chillies,100,,89.167,29.7
Gujarat,DANG,1998,Whole Year,Oilseeds total,4900,6400,89.167,29.7
Gujarat,DANG,1998,Whole Year,Onion,100,2200,89.167,29.7
Gujarat,DANG,1998,Whole Year,Pulses total,10000,7200,89.167,29.7
Gujarat,DANG,1999,Kharif,Arhar/Tur,4200,3400,111.84,39.0875
Gujarat,DANG,1999,Kharif,Groundnut,5000,1800,111.84,39.0875
Gujarat,DANG,1999,Kharif,Jowar,6500,8700,111.84,39.0875
Gujarat,DANG,1999,Kharif,Maize,500,600,111.84,39.0875
Gujarat,DANG,1999,Kharif,Other Cereals & Millets,5200,1300,111.84,39.0875
Gujarat,DANG,1999,Kharif,Other Kharif pulses,1100,300,111.84,39.0875
Gujarat,DANG,1999,Kharif,Ragi,10000,11100,111.84,39.0875
Gujarat,DANG,1999,Kharif,Rice,13100,13000,111.84,39.0875
Gujarat,DANG,1999,Kharif,Small millets,5200,1300,111.84,39.0875
Gujarat,DANG,1999,Kharif,Urad,4100,4000,111.84,39.0875
Gujarat,DANG,1999,Rabi,Gram,800,400,23.1667,27.95333333
Gujarat,DANG,1999,Rabi,Other Rabi pulses,100,0,23.1667,27.95333333
Gujarat,DANG,1999,Rabi,Wheat,200,500,23.1667,27.95333333
Gujarat,DANG,1999,Summer,Groundnut,200,400,41.35,32.48
Gujarat,DANG,1999,Whole Year,Dry chillies,100,,47.367,29.81
Gujarat,DANG,1999,Whole Year,Onion,100,1600,47.367,29.81
Gujarat,DANG,2000,Kharif,Arhar/Tur,3200,1100,79.37,39.0475
Gujarat,DANG,2000,Kharif,Groundnut,4100,1500,79.37,39.0475
Gujarat,DANG,2000,Kharif,Jowar,4200,4400,79.37,39.0475
Gujarat,DANG,2000,Kharif,Maize,400,300,79.37,39.0475
Gujarat,DANG,2000,Kharif,Moong(Green Gram),100,,79.37,39.0475
Gujarat,DANG,2000,Kharif,Other Cereals & Millets,5100,1300,79.37,39.0475
Gujarat,DANG,2000,Kharif,Other Kharif pulses,700,200,79.37,39.0475
Gujarat,DANG,2000,Kharif,Ragi,10300,7100,79.37,39.0475
Gujarat,DANG,2000,Kharif,Rice,12400,8300,79.37,39.0475
Gujarat,DANG,2000,Kharif,Small millets,5100,1300,79.37,39.0475
Gujarat,DANG,2000,Kharif,Urad,4100,2400,79.37,39.0475
Gujarat,DANG,2000,Rabi,Gram,300,200,1.017,28.51333333
Gujarat,DANG,2000,Rabi,Wheat,100,300,1.017,28.51333333
Gujarat,DANG,2000,Summer,Groundnut,100,100,13.413,32.24
Gujarat,DANG,2000,Whole Year,Dry chillies,100,100,34.863,29.75
Gujarat,DANG,2001,Kharif,Arhar/Tur,3100,1900,134.95,39.3575
Gujarat,DANG,2001,Kharif,Groundnut,4100,5800,134.95,39.3575
Gujarat,DANG,2001,Kharif,Jowar,3700,5000,134.95,39.3575
